xmlid,xmleventtypeid,xmlticker,xmleventdate,xmlfakeqtr,xmlcity,xmlcompanyname,xmlymd,xmlcalldate,gvkey,datadate,tic,cusip,conm,rdq,exchg,fic,no_of_days
12275887,1,SON,18-Apr-19,Q1 2019,HARTSVILLE,Sonoco Products Co,20190418,18-Apr-19,9815,20190331,SON,835495102,SONOCO PRODUCTS CO,20190418,11,USA,0
12275885,1,SON,14-Feb-19,Q4 2018,HARTSVILLE,Sonoco Products Co,20190214,14-Feb-19,9815,20181231,SON,835495102,SONOCO PRODUCTS CO,20190214,11,USA,0
12424920,11,SON,17-Apr-19,Sonoco,HARTSVILLE,Sonoco Products Co,20190417,17-Apr-19,,,,,,,,,
12250636,1,SON.EP,21-Mar-19,Full Ye,Maia,Sonae SGPS SA,20190321,21-Mar-19,,,,,,,,,
12287662,1,SONATSOFT,8-Feb-19,Q3 2019,NAN,Sonata Software Ltd,20190208,8-Feb-19,,,,,,,,,
12251391,1,SONDA.SN,30-Jan-19,Q4 2018,NAN,Sonda SA,20190130,30-Jan-19,,,,,,,,,
12460515,1,SONDA.SN,23-Apr-19,Q1 2019,NAN,Sonda SA,20190423,23-Apr-19,,,,,,,,,
12278296,1,SONO.OQ,6-Feb-19,Q1 2019,NAN,Sonos Inc,20190206,6-Feb-19,,,,,,,,,
12035721,1,SOP.PA,22-Feb-19,Full Ye,Paris,Sopra Steria Group SA,20190222,22-Feb-19,,,,,,,,,
12278412,33,SOPH.L,18-Jan-19,Q3 2019,ABINGDON,Sophos Group PLC,20190118,18-Jan-19,,,,,,,,,
12278210,1,SOT.UN.TO,4-Mar-19,Q4 2018,Richmond Hill,Slate Office REIT,20190304,4-Mar-19,,,,,,,,,
12288469,1,SOW.DE,31-Jan-19,Q4 2018,Darmstadt,Software AG,20190131,31-Jan-19,,,,,,,,,
12475870,1,SOW.DE,12-Apr-19,Q1 2019,Darmstadt,Software AG,20190412,12-Apr-19,,,,,,,,,
12181728,31,SOW.DE,5-Feb-19,Softwar,London,Software AG,20190205,5-Feb-19,,,,,,,,,
12347428,1,SOX.TO,6-Mar-19,Q4 2018,CALGARY,Stuart Olson Inc,20190306,6-Mar-19,,,,,,,,,
12348522,1,SOY.TO,26-Feb-19,Q4 2018,BRAMPTON,Sunopta Inc,20190226,26-Feb-19,,,,,,,,,
12301334,1,SP,21-Feb-19,Q4 2018,CHICAGO,SP Plus Corp,20190221,21-Feb-19,158737,20181231,SP,78469C103,SP PLUS CORP,20190220,14,USA,-1
12332752,1,SPAR,28-Feb-19,Q4 2018,CHARLOTTE,Spartan Motors Inc,20190228,28-Feb-19,9919,20181231,SPAR,846819100,SPARTAN MOTORS INC,20190228,14,USA,0
12260139,1,SPB.TO,15-Feb-19,Q4 2018,CALGARY,Superior Plus Corp,20190215,15-Feb-19,,,,,,,,,
12265691,1,SPG,1-Feb-19,Q4 2018,INDIANAPOLIS,Simon Property Group Inc,20190201,1-Feb-19,29389,20181231,SPG,828806109,SIMON PROPERTY GROUP INC,20190201,11,USA,0
12276998,1,SPGI,7-Feb-19,Q4 2018,NEW YORK,S&P Global Inc,20190207,7-Feb-19,7163,20181231,SPGI,78409V104,S&P GLOBAL INC,20190207,11,USA,0
12348506,7,SPGI,4-Mar-19,S&P Glo,Orlando,S&P Global Inc,20190304,4-Mar-19,7163,20181231,SPGI,78409V104,S&P GLOBAL INC,20190207,11,USA,-25
12284546,1,SPH,7-Feb-19,Q1 2019,WHIPPANY,Suburban Propane Partners,20190207,7-Feb-19,62501,20181231,SPH,864482104,SUBURBAN PROPANE PRTNRS  -LP,20190207,11,USA,0
12344020,1,SPI.L,28-Feb-19,Full Ye,London,Spire Healthcare Group PLC,20190228,28-Feb-19,,,,,,,,,
12294105,1,SPK.NZ,19-Feb-19,Half Ye,Auckland,Spark New Zealand Ltd,20190219,19-Feb-19,,,,,,,,,
12278232,1,SPKE,4-Mar-19,Q4 2018,Houston,Spark Energy Inc,20190304,4-Mar-19,20740,20181231,SPKE,846511103,SPARK ENERGY INC,20190304,14,USA,0
12298538,1,SPLK,28-Feb-19,Q4 2019,San Francisco,Splunk Inc,20190228,28-Feb-19,170616,20190131,SPLK,848637104,SPLUNK INC,20190228,14,USA,0
12234914,1,SPM.MI,18-Apr-19,Q1 2019,Milan,Saipem SpA,20190418,18-Apr-19,,,,,,,,,
12234911,1,SPM.MI,28-Feb-19,Full Ye,Milan,Saipem SpA,20190228,28-Feb-19,,,,,,,,,
12292859,7,SPN,12-Feb-19,Superio,Vail,Superior Energy Services I,20190212,12-Feb-19,,,,,,,,,
12287655,1,SPN,19-Feb-19,Q4 2018,NEW ORLEANS,Superior Energy Services I,20190219,19-Feb-19,,,,,,,,,
12447073,1,SPN,24-Apr-19,Q1 2019,NEW ORLEANS,Superior Energy Services I,20190424,24-Apr-19,,,,,,,,,
12334458,1,SPNE,27-Feb-19,Q4 2018,Vista,Seaspine Holdings Corp,20190227,27-Feb-19,24458,20181231,SPNE,81255T108,SEASPINE HOLDINGS CORP,20190227,14,USA,0
12297492,1,SPNS,26-Feb-19,Q4 2018,Rehovot,Sapiens International Corp,20190226,26-Feb-19,28384,20181231,SPNS,G7T16G103,SAPIENS INTERNATIONAL CORP,20190226,14,CUW,0
12350353,1,SPOK,28-Feb-19,Q4 2018,SPRINGFIELD,Spok Holdings Inc,20190228,28-Feb-19,24844,20181231,SPOK,84863T106,SPOK HOLDINGS INC,20190227,14,USA,-1
12258259,1,SPOT.N,6-Feb-19,Q4 2018,NAN,Spotify Technology SA,20190206,6-Feb-19,,,,,,,,,
12351700,7,SPOT.N,26-Feb-19,Spotify,San Francisco,Spotify Technology SA,20190226,26-Feb-19,,,,,,,,,
12349686,1,SPPI,28-Feb-19,Q4 2018,IRVINE,Spectrum Pharmaceuticals I,20190228,28-Feb-19,63650,20181231,SPPI,84763A108,SPECTRUM PHARMACEUTICALS INC,20190228,14,USA,0
12277704,5,SPPI,17-Jan-19,Spectru,IRVINE,Spectrum Pharmaceuticals I,20190117,17-Jan-19,,,,,,,,,
12275404,7,SPR,7-Feb-19,Spirit,New York,Spirit AeroSystems Holding,20190207,7-Feb-19,164494,20181231,SPR,848574109,SPIRIT AEROSYSTEMS HOLDINGS,20190201,11,USA,-6
12328807,7,SPR,20-Feb-19,Spirit,Miami,Spirit AeroSystems Holding,20190220,20-Feb-19,164494,20181231,SPR,848574109,SPIRIT AEROSYSTEMS HOLDINGS,20190201,11,USA,-19
12278926,1,SPR,1-Feb-19,Q4 2018,WICHITA,Spirit AeroSystems Holding,20190201,1-Feb-19,164494,20181231,SPR,848574109,SPIRIT AEROSYSTEMS HOLDINGS,20190201,11,USA,0
12335209,1,SPR.DE,7-Mar-19,Q4 2018,Berlin,Axel Springer SE,20190307,7-Mar-19,,,,,,,,,
12290182,1,SPSC,12-Feb-19,Q4 2018,MINNEAPOLIS,SPS Commerce Inc,20190212,12-Feb-19,183974,20181231,SPSC,78463M107,SPS COMMERCE INC,20190212,14,USA,0
11523577,1,SPSN.S,28-Feb-19,Full Ye,Zurich,Swiss Prime Site AG,20190228,28-Feb-19,,,,,,,,,
12274615,1,SPT.L,7-Mar-19,Full Ye,London,Spirent Communications plc,20190307,7-Mar-19,,,,,,,,,
12301014,1,SPTN,21-Feb-19,Q4 2018,GRAND RAPIDS,SpartanNash Co,20190221,21-Feb-19,28762,20181231,SPTN,847215100,SPARTANNASH CO,20190220,14,USA,-1
12421230,1,SPWH,28-Mar-19,Q4 2018,MIDVALE,Sportsmans Warehouse Holdi,20190328,28-Mar-19,16009,20190131,SPWH,84920Y106,SPORTSMANS WAREHOUSE HLDGS,20190328,14,USA,0
12333803,31,SPWR,27-Mar-19,SunPowe,New York,SunPower Corp,20190327,27-Mar-19,165051,20181231,SPWR,867652406,SUNPOWER CORP,20190213,14,USA,-42
12293889,1,SPWR,13-Feb-19,Q4 2018,SAN JOSE,SunPower Corp,20190213,13-Feb-19,165051,20181231,SPWR,867652406,SUNPOWER CORP,20190213,14,USA,0
12359758,1,SPX.L,7-Mar-19,Full Ye,Cheltenham,Spirax-Sarco Engineering P,20190307,7-Mar-19,,,,,,,,,
12284544,1,SPXC,14-Feb-19,Q4 2018,CHARLOTTE,SPX Corp,20190214,14-Feb-19,5087,20181231,SPXC,784635104,SPX CORP,20190214,11,USA,0
12298245,31,SPXC,5-Mar-19,SPX Cor,CHARLOTTE,SPX Corp,20190305,5-Mar-19,5087,20181231,SPXC,784635104,SPX CORP,20190214,11,USA,-19
12291391,1,SQ,27-Feb-19,Q4 2018,San Francisco,Square Inc,20190227,27-Feb-19,26367,20181231,SQ,852234103,SQUARE INC,20190227,11,USA,0
12357545,1,SQBG,6-Mar-19,Q4 2018,NEW YORK,Sequential Brands Group In,20190306,6-Mar-19,166711,20181231,SQBG,81734P107,SEQUENTIAL BRANDS GROUP INC,20190306,14,USA,0
12236918,1,SQM-A.SN,28-Feb-19,Q4 2018,Santiago,Sociedad Quimica y Minera,20190228,28-Feb-19,,,,,,,,,
12247233,1,SQNS,19-Feb-19,Q4 2018,Paris,Sequans Communications SA,20190219,19-Feb-19,186962,20181231,SQNS,817323108,SEQUANS COMMUNICATIONS  -ADR,20190219,11,FRA,0
12394848,1,SQP.TO,20-Mar-19,Q4 2018,MISSISSAUGA,Strongco Corp,20190320,20-Mar-19,,,,,,,,,
12274351,1,SR,6-Feb-19,Q1 2019,ST. LOUIS,Spire Inc,20190206,6-Feb-19,6547,20181231,SR,84857L101,SPIRE INC,20190206,11,USA,0
12225464,11,SR,31-Jan-19,Spire I,ST. LOUIS,Spire Inc,20190131,31-Jan-19,,,,,,,,,
12285363,1,SRC,21-Feb-19,Q4 2018,SCOTTSDALE,Spirit Realty Capital Inc,20190221,21-Feb-19,157679,20181231,SRC,84860W300,SPIRIT REALTY CAPITAL INC,20190220,11,USA,-1
12276765,5,SRC,16-Jan-19,Spirit,SCOTTSDALE,Spirit Realty Capital Inc,20190116,16-Jan-19,,,,,,,,,
12359427,1,SRCG.S,28-Feb-19,Q4 2018,ZUERICH,Sunrise Communications Gro,20190228,28-Feb-19,,,,,,,,,
12260374,1,SRCL,28-Feb-19,Q4 2018,LAKE FOREST,Stericycle Inc,20190228,28-Feb-19,63527,20181231,SRCL,858912108,STERICYCLE INC,20190228,14,USA,0
12242805,11,SRDX,13-Feb-19,Surmodi,EDEN PRAIRIE,Surmodics Inc,20190213,13-Feb-19,66588,20181231,SRDX,868873100,SURMODICS INC,20190130,14,USA,-14
12281873,1,SRDX,30-Jan-19,Q1 2019,EDEN PRAIRIE,Surmodics Inc,20190130,30-Jan-19,66588,20181231,SRDX,868873100,SURMODICS INC,20190130,14,USA,0
12441836,7,SRDX,10-Apr-19,Surmodi,New York,Surmodics Inc,20190410,10-Apr-19,,,,,,,,,
12328242,1,SRE,26-Feb-19,Q4 2018,San Diego,Sempra Energy,20190226,26-Feb-19,8272,20181231,SRE,816851109,SEMPRA ENERGY,20190226,11,USA,0
12238016,31,SRE,27-Mar-19,Sempra,San Diego,Sempra Energy,20190327,27-Mar-19,8272,20181231,SRE,816851109,SEMPRA ENERGY,20190226,11,USA,-29
12400342,5,SRE.L,1-Mar-19,Sirius,ST PETER PORT,Sirius Real Estate Ltd,20190301,1-Mar-19,,,,,,,,,
12347805,1,SREN.VX,21-Feb-19,Q4 2018,Zurich,Swiss Re AG,20190221,21-Feb-19,,,,,,,,,
12001521,1,SREN.VX,21-Feb-19,Q4 2018,Zurich,Swiss Re AG,20190221,21-Feb-19,,,,,,,,,
12300923,5,SREN.VX,14-Mar-19,Swiss R,Zurich,Swiss Re AG,20190314,14-Mar-19,,,,,,,,,
12287752,1,SREV,20-Feb-19,Q4 2018,SAN FRANCISCO,ServiceSource Internationa,20190220,20-Feb-19,186129,20181231,SREV,81763U100,SERVICESOURCE INTL INC,20190220,14,USA,0
12294346,1,SRF.NSE,5-Feb-19,Q3 2019,New Delhi,SRF Ltd,20190205,5-Feb-19,,,,,,,,,
12279904,1,SRG.MI,19-Feb-19,Q4 2018,Milan,Snam SpA,20190219,19-Feb-19,,,,,,,,,
12333755,1,SRI,28-Feb-19,Q4 2018,Warren,Stoneridge Inc,20190228,28-Feb-19,65590,20181231,SRI,86183P102,STONERIDGE INC,20190227,11,USA,-1
12258850,7,SRI,16-Jan-19,Stoneri,Detroit,Stoneridge Inc,20190116,16-Jan-19,,,,,,,,,
12283132,1,SRLP,14-Mar-19,Q4 2018,Portsmouth,Sprague Resources LP,20190314,14-Mar-19,187709,20181231,SRLP,849343108,SPRAGUE RESOURCES LP,20190314,11,USA,0
12344961,1,SRP.L,21-Feb-19,Full Ye,London,Serco Group PLC,20190221,21-Feb-19,,,,,,,,,
12437693,5,SRPT,25-Mar-19,Sarepta,BOTHELL,Sarepta Therapeutics Inc,20190325,25-Mar-19,64857,20181231,SRPT,803607100,SAREPTA THERAPEUTICS INC,20190227,14,USA,-26
12348614,5,SRPT,27-Feb-19,Sarepta,BOTHELL,Sarepta Therapeutics Inc,20190227,27-Feb-19,64857,20181231,SRPT,803607100,SAREPTA THERAPEUTICS INC,20190227,14,USA,0
12348606,1,SRPT,27-Feb-19,Q4 2018,BOTHELL,Sarepta Therapeutics Inc,20190227,27-Feb-19,64857,20181231,SRPT,803607100,SAREPTA THERAPEUTICS INC,20190227,14,USA,0
12249939,7,SRPT,7-Jan-19,Sarepta,San Francisco,Sarepta Therapeutics Inc,20190107,7-Jan-19,,,,,,,,,
12399896,7,SRRK.OQ,19-Mar-19,Scholar,New York,Scholar Rock Holding Corp,20190319,19-Mar-19,,,,,,,,,
12355051,5,SRRK.OQ,26-Feb-19,Scholar,NAN,Scholar Rock Holding Corp,20190226,26-Feb-19,,,,,,,,,
12251189,7,SRRK.OQ,9-Jan-19,Scholar,San Francisco,Scholar Rock Holding Corp,20190109,9-Jan-19,,,,,,,,,
12276574,1,SRS.MI,4-Mar-19,Q4 2018,Sardinia,Saras SpA,20190304,4-Mar-19,,,,,,,,,
12357910,1,SRT,13-Mar-19,Q4 2018,DENVER,StarTek Inc,20190313,13-Mar-19,298036,20181231,SRT,85569C107,STARTEK INC,20190313,11,USA,0
12458364,1,SRT.F,18-Apr-19,Q1 2019,Goettingen,Sartorius AG,20190418,18-Apr-19,,,,,,,,,
12277798,1,SRT.F,29-Jan-19,Prelimi,Goettingen,Sartorius AG,20190129,29-Jan-19,,,,,,,,,
12278080,1,SRT.UN.TO,27-Feb-19,Q4 2018,Toronto,Slate Retail REIT,20190227,27-Feb-19,,,,,,,,,
12281530,1,SRTRANSFI,29-Jan-19,Q3 2019,NAN,Shriram Transport Finance,20190129,29-Jan-19,,,,,,,,,
12291439,1,SRTS,14-Feb-19,Q4 2018,BOCA RATON,Sensus Healthcare Inc,20190214,14-Feb-19,26908,20181231,SRTS,81728J109,SENSUS HEALTHCARE INC,20190214,14,USA,0
12259171,1,SRU.UN.TO,13-Feb-19,Q4 2018,VAUGHAN,SmartCentres Real Estate I,20190213,13-Feb-19,,,,,,,,,
12274699,1,SSAB.ST,29-Jan-19,Q4 2018,Stockholm,SSAB AB,20190129,29-Jan-19,,,,,,,,,
12236241,1,SSB,29-Jan-19,Q4 2018,Columbia,South State Corp,20190129,29-Jan-19,64547,20181231,SSB,840441109,SOUTH STATE CORP,20190128,14,USA,-1
12349916,1,SSBR3.SA,13-Mar-19,Q4 2018,Sao Paulo,Sonae Sierra Brasil SA,20190313,13-Mar-19,,,,,,,,,
12350759,1,SSC.OL,12-Mar-19,Q4 2018,EDINBURGH,Scottish Salmon Company PL,20190312,12-Mar-19,,,,,,,,,
12281967,1,SSD,4-Feb-19,Q4 2018,Pleasanton,Simpson Manufacturing Co I,20190204,4-Feb-19,30260,20181231,SSD,829073105,SIMPSON MANUFACTURING INC,20190204,11,USA,0
12328039,1,SSH,20-Feb-19,Q4 2018,EDEN PRAIRIE,CHF Solutions Inc,20190220,20-Feb-19,,,,,,,,,
12349724,1,SSI,7-Mar-19,Q4 2018,Houston,Stage Stores Inc,20190307,7-Mar-19,63874,20190131,SSI,85254C305,STAGE STORES INC,20190307,11,USA,0
12336398,1,SSL.TO,20-Feb-19,Q4 2018,NAN,Sandstorm Gold Ltd,20190220,20-Feb-19,,,,,,,,,
12296911,1,SSM.AX,6-Feb-19,Half Ye,Victoria,Service Stream Ltd,20190206,6-Feb-19,,,,,,,,,
12388034,7,SSNC,5-Mar-19,SS&C Te,Orlando,SS&C Technologies Holdings,20190305,5-Mar-19,62965,20181231,SSNC,78467J100,SS&C TECHNOLOGIES HLDGS INC,20190214,14,USA,-19
12353584,7,SSNC,28-Feb-19,SS&C Te,San Francisco,SS&C Technologies Holdings,20190228,28-Feb-19,62965,20181231,SSNC,78467J100,SS&C TECHNOLOGIES HLDGS INC,20190214,14,USA,-14
12281847,1,SSNC,14-Feb-19,Q4 2018,WINDSOR,SS&C Technologies Holdings,20190214,14-Feb-19,62965,20181231,SSNC,78467J100,SS&C TECHNOLOGIES HLDGS INC,20190214,14,USA,0
12388045,7,SSNC,7-Mar-19,SS&C Te,New York,SS&C Technologies Holdings,20190307,7-Mar-19,62965,20181231,SSNC,78467J100,SS&C TECHNOLOGIES HLDGS INC,20190214,14,USA,-21
12260318,7,SSNC,15-Jan-19,SS&C Te,New York,SS&C Technologies Holdings,20190115,15-Jan-19,,,,,,,,,
12265491,1,SSO.OL,25-Jan-19,Q4 2018,OSLO,Scatec Solar ASA,20190125,25-Jan-19,,,,,,,,,
12290323,1,SSO.TO,22-Feb-19,Q4 2018,Vancouver,SSR Mining Inc,20190222,22-Feb-19,,,,,,,,,
12428073,34,SSP,20-Mar-19,E. W. S,CHICAGO,E. W. Scripps Co,20190320,20-Mar-19,14535,20181231,SSP,811054402,EW SCRIPPS  -CL A,20190301,14,USA,-19
12294832,1,SSP,1-Mar-19,Q4 2018,CINCINNATI,E. W. Scripps Co,20190301,1-Mar-19,14535,20181231,SSP,811054402,EW SCRIPPS  -CL A,20190301,14,USA,0
12288953,1,SSTI.OQ,19-Feb-19,Q4 2018,NEWARK,Shotspotter Inc,20190219,19-Feb-19,,,,,,,,,
12285246,1,SSTK,26-Feb-19,Q4 2018,New York,Shutterstock Inc,20190226,26-Feb-19,3382,20181231,SSTK,825690100,SHUTTERSTOCK INC,20190226,11,USA,0
12329927,1,SSW,6-Mar-19,Q4 2018,NAN,Seaspan Corp,20190306,6-Mar-19,164534,20181231,SSW,Y75638109,SEASPAN CORP,20190305,11,MHL,-1
12321663,1,SSYS,7-Mar-19,Q4 2018,EDEN PRAIRIE,Stratasys Ltd,20190307,7-Mar-19,30847,20181231,SSYS,M85548101,STRATASYS LTD,20190307,14,ISR,0
12275138,1,ST.N,6-Feb-19,Q4 2018,NAN,Sensata Technologies Holdi,20190206,6-Feb-19,,,,,,,,,
12322285,7,ST.N,20-Feb-19,Sensata,Miami,Sensata Technologies Holdi,20190220,20-Feb-19,,,,,,,,,
12302530,1,STAA,21-Feb-19,Q4 2018,MONROVIA,STAAR Surgical Co,20190221,21-Feb-19,9969,20181231,STAA,852312305,STAAR SURGICAL CO,20190221,14,USA,0
12424963,1,STAF.OQ,21-Mar-19,Q4 2018,NEW YORK,Staffing 360 Solutions Inc,20190321,21-Mar-19,,,,,,,,,
12258237,1,STAG,14-Feb-19,Q4 2018,BOSTON,STAG Industrial Inc,20190214,14-Feb-19,185339,20181231,STAG,85254J102,STAG INDUSTRIAL INC,20190213,11,USA,-1
12416526,1,STAGR.PA,21-Mar-19,Full Ye,LONDON,Stallergenes Greer PLC,20190321,21-Mar-19,,,,,,,,,
12288537,1,STAN.L,26-Feb-19,Full Ye,London,Standard Chartered PLC,20190226,26-Feb-19,,,,,,,,,
12295406,1,STAR,25-Feb-19,Q4 2018,NEW YORK,iStar Inc,20190225,25-Feb-19,15142,20181231,STAR,45031U101,ISTAR INC,20190225,11,USA,0
12287581,1,STAR.NSE,29-Jan-19,Q3 2019,NAN,Strides Shasun Ltd,20190129,29-Jan-19,,,,,,,,,
12343922,1,STAY,28-Feb-19,Q4 2018,Charlotte,Extended Stay America Inc,20190228,28-Feb-19,19163,20181231,STAY,30224P200,EXTENDED STAY AMERICA INC,20190227,14,USA,-1
12287654,1,STB.OL,13-Feb-19,Q4 2018,Oslo,Storebrand ASA,20190213,13-Feb-19,,,,,,,,,
12456260,1,STBA,18-Apr-19,Q1 2019,INDIANA,S&T Bancorp Inc,20190418,18-Apr-19,19570,20190331,STBA,783859101,S & T BANCORP INC,20190418,14,USA,0
12250033,1,STBA,31-Jan-19,Q4 2018,INDIANA,S&T Bancorp Inc,20190131,31-Jan-19,19570,20181231,STBA,783859101,S & T BANCORP INC,20190131,14,USA,0
12334647,1,STBP3.SA,22-Feb-19,Q4 2018,NAN,Santos Brasil Participacoe,20190222,22-Feb-19,,,,,,,,,
12334244,1,STC.V,15-Feb-19,Q2 2019,MARKHAM,Sangoma Technologies Corp,20190215,15-Feb-19,,,,,,,,,
12347212,7,STE,4-Mar-19,STERIS,Orlando,Steris PLC,20190304,4-Mar-19,25313,20181231,STE,G8473T100,STERIS PLC,20190211,11,IRL,-21
12290197,1,STE,12-Feb-19,Q3 2019,Leicester,Steris PLC,20190212,12-Feb-19,25313,20181231,STE,G8473T100,STERIS PLC,20190211,11,IRL,-1
12236368,7,STE,7-Jan-19,STERIS,San Francisco,Steris PLC,20190107,7-Jan-19,,,,,,,,,
12348367,1,STEP.TO,6-Mar-19,Q4 2018,CALGARY,STEP Energy Services Ltd,20190306,6-Mar-19,,,,,,,,,
12278385,1,STERV.HE,1-Feb-19,Q4 2018,Helsinki,Stora Enso Oyj,20190201,1-Feb-19,,,,,,,,,
12278389,1,STERV.HE,1-Feb-19,Q4 2018,Helsinki 0010,Stora Enso Oyj,20190201,1-Feb-19,,,,,,,,,
12186148,1,STFC,14-Feb-19,Q4 2018,COLUMBUS,State Auto Financial Corp,20190214,14-Feb-19,24233,20181231,STFC,855707105,STATE AUTO FINANCIAL CORP,20190214,14,USA,0
12399986,1,STG.CO,14-Mar-19,Full Ye,Soborg,Scandinavian Tobacco Group,20190314,14-Mar-19,,,,,,,,,
12414417,1,STG.N,22-Mar-19,Q4 2018,NAN,Sunlands Online Education,20190322,22-Mar-19,,,,,,,,,
12412812,33,STHR.L,15-Mar-19,Q1 2019,London,SThree PLC,20190315,15-Mar-19,,,,,,,,,
12280550,1,STHR.L,28-Jan-19,Full Ye,London,SThree PLC,20190128,28-Jan-19,,,,,,,,,
12414907,1,STI,18-Apr-19,Q1 2019,ATLANTA,SunTrust Banks Inc,20190418,18-Apr-19,10187,20190331,STI,867914103,SUNTRUST BANKS INC,20190418,11,USA,0
12404672,11,STI,23-Apr-19,SunTrus,ATLANTA,SunTrust Banks Inc,20190423,23-Apr-19,10187,20190331,STI,867914103,SUNTRUST BANKS INC,20190418,11,USA,-5
12237824,1,STI,18-Jan-19,Q4 2018,ATLANTA,SunTrust Banks Inc,20190118,18-Jan-19,10187,20181231,STI,867914103,SUNTRUST BANKS INC,20190118,11,USA,0
12347150,1,STIM.OQ,5-Mar-19,Q4 2018,NAN,Neuronetics Inc,20190305,5-Mar-19,,,,,,,,,
12354621,1,STJ.L,27-Feb-19,Full Ye,London,St. James's Place PLC,20190227,27-Feb-19,,,,,,,,,
12442511,1,STKS,28-Mar-19,Q4 2018,NEW YORK,One Group Hospitality Inc,20190328,28-Mar-19,18978,20181231,STKS,88338K103,ONE GP HOSPITALITY (THE),20190328,14,USA,0
12252421,1,STL,24-Jan-19,Q4 2018,NAN,Sterling Bancorp,20190124,24-Jan-19,117161,20181231,STL,85917A100,STERLING BANCORP,20190123,11,USA,-1
12283080,1,STL.OL,6-Feb-19,Q4 2018,Stavanger,Equinor ASA,20190206,6-Feb-19,,,,,,,,,
12236809,5,STL.OL,21-Feb-19,Equinor,London,Equinor ASA,20190221,21-Feb-19,,,,,,,,,
12304723,1,STLC.TO,20-Feb-19,Q4 2018,NAN,Stelco Holdings Inc,20190220,20-Feb-19,,,,,,,,,
12468310,1,STLD,22-Apr-19,Q1 2019,Fort Wayne,Steel Dynamics Inc,20190422,22-Apr-19,64030,20190331,STLD,858119100,STEEL DYNAMICS INC,20190422,14,USA,0
12259170,1,STLD,22-Jan-19,Q4 2018,Fort Wayne,Steel Dynamics Inc,20190122,22-Jan-19,64030,20181231,STLD,858119100,STEEL DYNAMICS INC,20190122,14,USA,0
12159003,1,STLN.S,13-Mar-19,Q4 2018,Zurich,Schmolz & Bickenbach AG,20190313,13-Mar-19,,,,,,,,,
11672186,1,STM.DE,4-Feb-19,Q1 2019,LUXEMBOURG,Stabilus SA,20190204,4-Feb-19,,,,,,,,,
12458772,1,STM.MI,24-Apr-19,Q1 2019,Geneva,STMicroelectronics NV,20190424,24-Apr-19,,,,,,,,,
12257894,1,STM.MI,24-Jan-19,Q4 2018,Geneva,STMicroelectronics NV,20190124,24-Jan-19,,,,,,,,,
12249834,7,STML,10-Jan-19,Stemlin,San Francisco,Stemline Therapeutics Inc,20190110,10-Jan-19,,,,,,,,,
12002223,1,STMN.S,19-Feb-19,Full Ye,Basel,Straumann Holding AG,20190219,19-Feb-19,,,,,,,,,
12321765,1,STMP,21-Feb-19,Q4 2018,LOS ANGELES,Stamps.Com Inc,20190221,21-Feb-19,121673,20181231,STMP,852857200,STAMPS.COM INC,20190221,14,USA,0
12215565,1,STN.TO,28-Feb-19,Q4 2018,EDMONTON,Stantec Inc,20190228,28-Feb-19,,,,,,,,,
12421288,1,STNE.OQ,18-Mar-19,Q4 2018,NAN,StoneCo Ltd,20190318,18-Mar-19,,,,,,,,,
12352194,7,STNE.OQ,25-Feb-19,StoneCo,San Francisco,StoneCo Ltd,20190225,25-Feb-19,,,,,,,,,
12290179,1,STNG,14-Feb-19,Q4 2018,NAN,Scorpio Tankers Inc,20190214,14-Feb-19,184352,20181231,STNG,Y7542C130,SCORPIO TANKERS INC,20190214,11,MHL,0
12301706,1,STO.AX,21-Feb-19,Full Ye,Adelaide,Santos Ltd,20190221,21-Feb-19,,,,,,,,,
12291326,1,STOR,21-Feb-19,Q4 2018,SCOTTSDALE,Store Capital Corp,20190221,21-Feb-19,21630,20181231,STOR,862121100,STORE CAPITAL CORP,20190221,11,USA,0
12282159,1,STRA,1-Mar-19,Q4 2018,ARLINGTON,Strayer Education Inc,20190301,1-Mar-19,63338,20181231,STRA,86272C103,STRATEGIC EDUCATION INC,20190301,14,USA,0
12346145,1,STRL,5-Mar-19,Q4 2018,Houston,Sterling Construction Comp,20190305,5-Mar-19,5559,20181231,STRL,859241101,STERLING CONSTRUCTION CO INC,20190304,14,USA,-1
12469791,1,STRM,23-Apr-19,Q4 2018,Cincinnati,Streamline Health Solution,20190423,23-Apr-19,62666,20190131,STRM,86323X106,STREAMLINE HEALTH SOLUTIONS,20190422,14,USA,-1
12348188,1,STRS,18-Mar-19,Full Ye,Austin,Stratus Properties Inc,20190318,18-Mar-19,25462,20181231,STRS,863167201,STRATUS PROPERTIES INC,20190318,14,USA,0
12391527,1,STRS.TA,13-Mar-19,Q4 2018,Petach Tikva,Strauss Group Ltd,20190313,13-Mar-19,,,,,,,,,
12276265,1,STRTECH.N,24-Jan-19,Q3 2019,NAN,Sterlite Technologies Ltd,20190124,24-Jan-19,,,,,,,,,
12478342,1,STRTECH.N,23-Apr-19,Q4 2019,NAN,Sterlite Technologies Ltd,20190423,23-Apr-19,,,,,,,,,
12442483,1,STT,23-Apr-19,Q1 2019,BOSTON,State Street Corp,20190423,23-Apr-19,10035,20190331,STT,857477103,STATE STREET CORP,20190423,11,USA,0
12293062,7,STT,12-Feb-19,State S,Miami,State Street Corp,20190212,12-Feb-19,10035,20181231,STT,857477103,STATE STREET CORP,20190118,11,USA,-25
